ZFW,-91.900002,33.004166
ZFW,-91.688889,32.283333
ZFW,-92.258331,32.283333
ZFW,-93.320831,31.558332
ZFW,-93.566666,31.566668
ZFW,-94.199997,31.572222
ZFW,-94.800003,31.545834
ZFW,-94.875,31.547222
ZFW,-95.98333,31.466667
ZFW,-96.270836,31.358334
ZFW,-96.283333,31.408333
ZFW,-96.48333,31.205555
ZFW,-96.683334,31.204166
ZFW,-97,31.201389
ZFW,-97.283333,31.200001
ZFW,-97.512497,31.212500
ZFW,-97.712502,31.375000
ZFW,-97.794441,31.390278
ZFW,-99.466667,31.383333
ZFW,-100.099998,31.147223
ZFW,-100.550003,30.983334
ZFW,-102.150002,31.283333
ZFW,-103.333336,31.650000
ZFW,-103.800003,32.033333
ZFW,-103.933334,32.466667
ZFW,-103.800003,33.000000
ZFW,-103.800003,33.383335
ZFW,-103.691666,33.402779
ZFW,-103.487503,33.637501
ZFW,-103.366669,33.775002
ZFW,-102.800003,34.316666
ZFW,-102.324997,34.549999
ZFW,-102,34.599998
ZFW,-100.75,34.466667
ZFW,-100.316666,34.866665
ZFW,-100,35.333332
ZFW,-100,35.829166
ZFW,-99.227776,35.816666
ZFW,-98.5,35.816666
ZFW,-98.01667,35.883335
ZFW,-97.883331,35.924999
ZFW,-97.583336,35.491665
ZFW,-97.083336,35.458332
ZFW,-96.949997,35.495834
ZHU,-93.566666,31.566668
ZHU,-93.320831,31.558332
ZHU,-92.258331,32.283333
ZHU,-91.688889,32.283333
ZHU,-91.308334,31.912500
ZHU,-90.658333,31.729166
ZHU,-90.345833,31.650000
ZHU,-90.033333,31.636110
ZHU,-89.849998,31.630556
ZHU,-89.008331,31.549999
ZHU,-89,31.549999
ZHU,-88.900002,31.547222
ZHU,-88.324997,31.516666
ZHU,-87.816666,31.520834
ZHU,-87.400002,31.280556
ZHU,-87.658333,30.966667
ZHU,-87.716667,30.691668
ZHU,-87.808334,30.683332
ZHU,-87.916664,30.633333
ZHU,-87.916664,30.516666
ZHU,-88.025002,30.233334
ZHU,-88.025002,30.152779
ZHU,-88.025002,29.966667
ZHU,-88,28.141666
ZHU,-87.694443,27.500000
ZHU,-86,27.000000
ZHU,-85.413887,26.602777
ZHU,-85.091667,26.200001
ZHU,-84.999725,25.033611
ZHU,-84.999725,24.000000
ZHU,-88,24.500000
ZHU,-89.23333,24.500000
ZHU,-93,24.500000
ZHU,-95.916664,26.000000
ZHU,-98.425003,26.183332
ZHU,-100.333336,28.433332
ZHU,-102.150002,29.808332
ZHU,-102.150002,31.283333
ZHU,-100.550003,30.983334
ZHU,-100.099998,31.147223
ZHU,-99.466667,31.383333
ZHU,-97.794441,31.390278
ZHU,-97.712502,31.375000
ZHU,-97.512497,31.212500
ZHU,-97.283333,31.200001
ZHU,-97,31.201389
ZHU,-96.683334,31.204166
ZHU,-96.48333,31.205555
ZHU,-96.283333,31.408333
ZHU,-96.270836,31.358334
ZHU,-95.98333,31.466667
ZHU,-94.875,31.547222
ZHU,-94.800003,31.545834
ZHU,-94.199997,31.572222
ZHU,-93.566666,31.566668
ZID,-83.455559,40.705555
ZID,-83.066666,40.570835
ZID,-82.591667,40.554165
ZID,-81.783333,40.599998
ZID,-81.633331,40.216667
ZID,-81.550003,39.750000
ZID,-80.5,39.166668
ZID,-80.400002,39.166668
ZID,-80.566666,38.766666
ZID,-80.650002,38.299999
ZID,-80.716667,38.041668
ZID,-80.838608,37.470833
ZID,-80.748055,37.303612
ZID,-83.222221,36.738888
ZID,-83.558334,36.650002
ZID,-84.583336,36.395832
ZID,-85.400002,36.183334
ZID,-85.583336,36.900002
ZID,-85.745834,37.013889
ZID,-85.970833,37.174999
ZID,-86.150002,37.299999
ZID,-86.491669,37.299999
ZID,-87.397224,37.275002
ZID,-88.316666,37.724998
ZID,-88.23333,38.150002
ZID,-88.094444,38.485279
ZID,-88.10083,38.651390
ZID,-88.102776,38.703609
ZID,-88.110275,38.899166
ZID,-88.129166,39.386112
ZID,-88.148056,39.868332
ZID,-88.183334,39.904167
ZID,-88.25,40.000000
ZID,-88,40.000000
ZID,-87.202774,40.000000
ZID,-86.316666,40.000000
ZID,-86.099998,40.000000
ZID,-85.525002,40.354168
ZID,-85.23333,40.466667
ZID,-85.191666,40.483334
ZID,-84.683334,40.666668
ZID,-84.683334,40.775002
ZID,-84.699997,40.908333
ZID,-83.745834,40.783333
ZID,-83.650002,40.737499
ZID,-83.455559,40.705555
ZJX,-78.191666,34.041668
ZJX,-78.074997,33.950001
ZJX,-76.7794,32.967700
ZJX,-77,32.262200
ZJX,-77,32.250000
ZJX,-77,31.500000
ZJX,-77,30.000000
ZJX,-78.091667,30.108334
ZJX,-78.791664,30.166666
ZJX,-79.184723,30.202778
ZJX,-79.311111,30.137501
ZJX,-79.616669,29.208334
ZJX,-80.183334,29.000000
ZJX,-80.199997,29.000000
ZJX,-80.300003,28.979166
ZJX,-80.73333,28.900000
ZJX,-80.986115,28.727777
ZJX,-81,28.566668
ZJX,-81.5,28.350000
ZJX,-82.208336,28.033333
ZJX,-82.383331,27.950001
ZJX,-82.941666,27.950001
ZJX,-83.117226,28.087221
ZJX,-83.208336,28.158333
ZJX,-83.51667,28.400000
ZJX,-84.01667,28.549999
ZJX,-84.5,28.166668
ZJX,-84.615829,28.062778
ZJX,-84.949997,28.033333
ZJX,-85.25,27.500000
ZJX,-86,27.000000
ZJX,-87.694443,27.500000
ZJX,-88,28.141666
ZJX,-88.025002,29.966667
ZJX,-88.025002,30.152779
ZJX,-88.025002,30.233334
ZJX,-87.916664,30.516666
ZJX,-87.916664,30.633333
ZJX,-87.808334,30.683332
ZJX,-87.716667,30.691668
ZJX,-87.658333,30.966667
ZJX,-87.400002,31.280556
ZJX,-86.949997,31.491667
ZJX,-85.89167,31.706944
ZJX,-85.583336,31.762501
ZJX,-85.308334,31.533333
ZJX,-84.537498,31.627777
ZJX,-84.162498,31.674999
ZJX,-84.099998,31.683332
ZJX,-83.341667,31.683332
ZJX,-83.112503,31.683332
ZJX,-82.741669,31.913889
ZJX,-82.333336,32.166668
ZJX,-81.933334,32.562500
ZJX,-81.900002,32.677776
ZJX,-81.841667,32.904167
ZJX,-81.849998,33.888889
ZJX,-81.777779,34.038887
ZJX,-81.679169,34.250000
ZJX,-81.333336,34.394444
ZJX,-80.468887,34.747501
ZJX,-80.147224,34.855556
ZJX,-79.916664,34.849998
ZJX,-79.833336,34.788887
ZJX,-79.333336,34.424999
ZJX,-78.75,34.444443
ZKC,-93.900002,40.450001
ZKC,-93.491669,40.525002
ZKC,-91.741669,40.763889
ZKC,-91.650002,40.783333
ZKC,-90.568054,40.338890
ZKC,-89.75,40.000000
ZKC,-88.666664,40.000000
ZKC,-88.25,40.000000
ZKC,-88.183334,39.904167
ZKC,-88.148056,39.868332
ZKC,-88.129166,39.386112
ZKC,-88.110275,38.899166
ZKC,-88.102776,38.703609
ZKC,-88.10083,38.651390
ZKC,-88.094444,38.485279
ZKC,-88.23333,38.150002
ZKC,-88.316666,37.724998
ZKC,-88.316666,37.716667
ZKC,-88.833336,37.533333
ZKC,-89.050003,37.483334
ZKC,-90.566666,37.150002
ZKC,-91.041664,37.066666
ZKC,-92.841667,36.791668
ZKC,-93.25,36.724998
ZKC,-93.75,36.625000
ZKC,-94.408333,36.491665
ZKC,-94.683334,36.433334
ZKC,-95.195831,36.287498
ZKC,-95.400002,36.204166
ZKC,-95.612503,36.016666
ZKC,-96.050003,35.870834
ZKC,-96.404167,35.650002
ZKC,-96.949997,35.495834
ZKC,-97.083336,35.458332
ZKC,-97.583336,35.491665
ZKC,-97.883331,35.924999
ZKC,-98.01667,35.883335
ZKC,-98.5,35.816666
ZKC,-99.227776,35.816666
ZKC,-100,35.829166
ZKC,-101.75,36.500000
ZKC,-102.183334,37.041668
ZKC,-102.550003,37.500000
ZKC,-102.558334,37.500000
ZKC,-101.158333,38.258335
ZKC,-100.875,38.408333
ZKC,-99.5,39.116665
ZKC,-98.800003,39.466667
ZKC,-98.683334,39.474998
ZKC,-97.441666,39.758335
ZKC,-96.166664,40.049999
ZKC,-96.066666,40.066666
ZKC,-95.558334,40.158333
ZLA,-116.183334,37.883335
ZLA,-114.199997,38.016666
ZLA,-113.650002,37.883335
ZLA,-113.783333,37.716667
ZLA,-113,37.500000
ZLA,-112.058334,37.500000
ZLA,-111.879166,37.412498
ZLA,-111.60833,36.733334
ZLA,-111.504166,36.420834
ZLA,-111.841667,35.766666
ZLA,-112,35.433334
ZLA,-112,35.400002
ZLA,-112.666664,35.383335
ZLA,-113.616669,34.916668
ZLA,-114,34.666668
ZLA,-114,33.944443
ZLA,-114,33.766666
ZLA,-114,32.944443
ZLA,-114,32.683334
ZLA,-113.684723,32.737499
ZLA,-113.5,32.099998
ZLA,-114,32.250000
ZLA,-114.8125,32.493057
ZLA,-114.715279,32.715279
ZLA,-115.216667,32.686111
ZLA,-116.48333,32.590279
ZLA,-116.699997,32.575001
ZLA,-117.123611,32.534168
ZLA,-117.314163,32.446667
ZLA,-120.833336,30.750000
ZLA,-123.25,34.500000
ZLA,-121.216667,35.383335
ZLA,-120.849998,35.541668
ZLA,-120.5625,35.616665
ZLA,-120.231941,35.716667
ZLA,-120.116669,35.750000
ZLA,-119.763885,35.893055
ZLA,-119.533333,36.000000
ZLA,-119.166664,36.133335
ZLA,-118.583336,36.133335
ZLA,-118.583336,36.570835
ZLA,-118.583336,37.200001
ZLA,-117.333336,37.200001
ZLA,-117,37.366665
ZLA,-117.074997,37.441666
ZLA,-117.01667,37.883335
ZLC,-115,46.416668
ZLC,-115,46.566666
ZLC,-115,46.750000
ZLC,-115,47.150002
ZLC,-115,48.416668
ZLC,-114.666664,49.000000
ZLC,-113,49.000000
ZLC,-110,49.000000
ZLC,-109.183334,49.000000
ZLC,-103.166664,49.000000
ZLC,-103.166664,46.450001
ZLC,-103.166664,44.958332
ZLC,-104.25,45.116665
ZLC,-106,45.237499
ZLC,-106.26667,44.316666
ZLC,-107.283333,43.883335
ZLC,-107.133331,42.950001
ZLC,-107.050003,42.416668
ZLC,-108.275002,41.366665
ZLC,-109.099998,40.849998
ZLC,-109.150002,40.233334
ZLC,-109.166664,40.000000
ZLC,-109.816666,39.763889
ZLC,-110.300003,39.583332
ZLC,-109.98333,39.216667
ZLC,-109.98333,38.933334
ZLC,-109.98333,38.200001
ZLC,-110.156944,38.129166
ZLC,-110.883331,37.833332
ZLC,-111.879166,37.412498
ZLC,-112.058334,37.500000
ZLC,-113,37.500000
ZLC,-113.783333,37.716667
ZLC,-113.650002,37.883335
ZLC,-114.199997,38.016666
ZLC,-116.183334,37.883335
ZLC,-117.01667,37.883335
ZLC,-117.26667,38.083332
ZLC,-117.291664,38.777779
ZLC,-117.308334,38.816666
ZLC,-117.324997,39.216667
ZLC,-117.366669,39.933334
ZLC,-119.5,41.000000
ZLC,-119.099998,42.333332
ZLC,-119,42.666668
ZLC,-119.283333,43.633335
ZLC,-118.933334,44.166668
ZLC,-118.449997,44.849998
ZLC,-117.916664,45.233334
ZLC,-117.75,45.333332
ZLC,-115,45.333332
ZMA,-78.791664,30.166666
ZMA,-78.091667,30.108334
ZMA,-77,30.000000
ZMA,-76.27,27.800000
ZMA,-74.833336,27.833332
ZMA,-74.290833,26.909721
ZMA,-73.75,26.000000
ZMA,-73.199997,25.000000
ZMA,-68.483333,25.000000
ZMA,-68.133333,23.516666
ZMA,-67.75,21.133333
ZMA,-69.150002,19.650000
ZMA,-70.25,20.283333
ZMA,-70.5,20.416668
ZMA,-71.666664,20.416668
ZMA,-73,20.166668
ZMA,-73.333336,20.000000
ZMA,-75.166664,22.000000
ZMA,-77.75,23.833334
ZMA,-78,24.000000
ZMA,-79.98333,24.000000
ZMA,-80.979164,24.000000
ZMA,-83.716667,23.983334
ZMA,-85,24.000000
ZMA,-84.999725,24.000000
ZMA,-84.999725,25.033611
ZMA,-85.091667,26.200001
ZMA,-85.413887,26.602777
ZMA,-86,27.000000
ZMA,-85.25,27.500000
ZMA,-84.949997,28.033333
ZMA,-84.615829,28.062778
ZMA,-84.5,28.166668
ZMA,-84.01667,28.549999
ZMA,-83.51667,28.400000
ZMA,-83.208336,28.158333
ZMA,-83.117226,28.087221
ZMA,-82.941666,27.950001
ZMA,-82.383331,27.950001
ZMA,-82.208336,28.033333
ZMA,-81.5,28.350000
ZMA,-81,28.566668
ZMA,-80.986115,28.727777
ZMA,-80.73333,28.900000
ZMA,-80.300003,28.979166
ZMA,-80.199997,29.000000
ZMA,-80.183334,29.000000
ZMA,-79.623337,29.208055
ZMA,-79.311111,30.137501
ZMA,-79.184723,30.202778
ZME,-94.783333,34.683334
ZME,-94.783333,34.691666
ZME,-94.925003,34.933334
ZME,-95,35.066666
ZME,-95,35.383335
ZME,-95,35.654167
ZME,-95.612503,36.016666
ZME,-95.400002,36.204166
ZME,-95.195831,36.287498
ZME,-94.683334,36.433334
ZME,-94.408333,36.491665
ZME,-93.75,36.625000
ZME,-93.25,36.724998
ZME,-92.841667,36.791668
ZME,-91.041664,37.066666
ZME,-90.566666,37.150002
ZME,-89.050003,37.483334
ZME,-88.833336,37.533333
ZME,-88.316666,37.716667
ZME,-88.316666,37.724998
ZME,-87.397224,37.275002
ZME,-86.48333,37.299999
ZME,-86.150002,37.299999
ZME,-85.970833,37.174999
ZME,-85.745834,37.013889
ZME,-85.583336,36.900002
ZME,-85.400002,36.183334
ZME,-85.283333,35.650002
ZME,-86,35.516666
ZME,-87,35.333332
ZME,-87,34.366665
ZME,-87.25,34.099998
ZME,-87.550003,34.016666
ZME,-87.566666,33.890278
ZME,-87.633331,33.316666
ZME,-87.808334,33.183334
ZME,-87.986115,33.043056
ZME,-87.849998,32.697224
ZME,-87.945831,32.627777
ZME,-88.347221,32.330555
ZME,-88.324997,31.516666
ZME,-88.900002,31.547222
ZME,-89.008331,31.549999
ZME,-89.849998,31.630556
ZME,-90.033333,31.636110
ZME,-90.345833,31.650000
ZME,-90.658333,31.729166
ZME,-91.308334,31.912500
ZME,-91.688889,32.283333
ZME,-91.900002,33.004166
ZME,-92.400002,33.375000
ZME,-93.008331,33.833332
ZME,-93.158333,33.950001
ZME,-93.541664,34.033333
ZME,-94.533333,34.533333
ZMP,-103.166664,46.450001
ZMP,-103.166664,49.000000
ZMP,-101,49.000000
ZMP,-99.583336,49.000000
ZMP,-96.73333,49.000000
ZMP,-95.333336,49.000000
ZMP,-93.5,49.000000
ZMP,-90.099998,48.108334
ZMP,-89.824997,47.891666
ZMP,-88.775002,47.908333
ZMP,-87,47.083332
ZMP,-85.883331,46.799999
ZMP,-85.633331,46.750000
ZMP,-84.533333,46.383335
ZMP,-84.35833,46.250000
ZMP,-83.583336,45.816666
ZMP,-82.5,45.333332
ZMP,-82.185555,43.916668
ZMP,-82.218887,43.916668
ZMP,-82.585556,43.916668
ZMP,-82.791664,43.916668
ZMP,-83.133331,43.916668
ZMP,-83.25,43.916668
ZMP,-83.29583,43.916668
ZMP,-83.666664,43.916668
ZMP,-84.042503,43.801109
ZMP,-84.199997,43.750000
ZMP,-84.533333,43.645832
ZMP,-84.775002,43.575001
ZMP,-84.963608,43.586666
ZMP,-85.741669,43.628056
ZMP,-86.216667,43.651112
ZMP,-87,43.685001
ZMP,-87.169441,43.691666
ZMP,-87.541664,43.966667
ZMP,-88.466667,44.099998
ZMP,-88.754166,44.159443
ZMP,-89.076111,44.224998
ZMP,-89.370834,44.183334
ZMP,-89.587502,44.154167
ZMP,-89.629166,44.154167
ZMP,-89.977776,44.154167
ZMP,-90.083336,44.154167
ZMP,-90.291664,44.154167
ZMP,-90.422218,44.038891
ZMP,-90.550003,43.900002
ZMP,-90.64167,43.816666
ZMP,-90.765282,43.688889
ZMP,-91.724998,42.724998
ZMP,-93,42.783333
ZMP,-93.050003,42.666668
