#flight_id, longitude(deg), latitude(deg), altitude (1000 feets), time (secs)
132,-94.977253,39.255861,37.000010,33900.000000
132,-94.819390,39.275150,37.000010,33960.000000
132,-94.661649,39.295213,37.000016,34020.000000
132,-94.504124,39.316484,37.000010,34080.000000
132,-94.346554,39.337771,37.000010,34140.000000
132,-94.188939,39.359070,37.000010,34200.000000
132,-94.031278,39.380383,37.000010,34260.000000
132,-93.873574,39.401713,37.000010,34320.000000
132,-93.715826,39.423065,37.000010,34380.000000
132,-93.558036,39.444447,37.000010,34440.000000
132,-93.400208,39.465877,37.000010,34500.000000
132,-93.242322,39.487261,37.000008,34560.000000
132,-93.083890,39.506340,37.000010,34620.000000
132,-92.925398,39.525338,37.000010,34680.000000
132,-92.766864,39.544344,37.000010,34740.000000
132,-92.608288,39.563359,37.000010,34800.000000
132,-92.449671,39.582385,37.000010,34860.000000
132,-92.291012,39.601423,37.000010,34920.000000
132,-92.132312,39.620475,37.000010,34980.000000
132,-91.973572,39.639545,37.000010,35040.000000
132,-91.814793,39.658639,37.000010,35100.000000
132,-91.655978,39.677769,37.000010,35160.000000
132,-91.497134,39.696977,37.000010,35220.000000
132,-91.337630,39.712788,37.000016,35280.000000
132,-91.177860,39.727275,37.000010,35340.000000
132,-91.018109,39.742086,37.000023,35400.000000
132,-90.858704,39.759158,37.000010,35460.000000
132,-90.699272,39.776303,37.000010,35520.000000
132,-90.539802,39.793457,37.000010,35580.000000
132,-90.380294,39.810623,37.000010,35640.000000
132,-90.220749,39.827802,37.000010,35700.000000
132,-90.061167,39.845000,37.000010,35760.000000
132,-89.901549,39.862223,37.000010,35820.000000
132,-89.741899,39.879487,37.000010,35880.000000
132,-89.581865,39.893187,37.003480,35940.000000
132,-89.420602,39.890830,37.000016,36000.000000
132,-89.259352,39.888319,37.000010,36060.000000
132,-89.098108,39.885783,37.000010,36120.000000
132,-88.936875,39.883087,37.000010,36180.000000
132,-88.775648,39.880380,37.000010,36240.000000
132,-88.614428,39.877667,37.000010,36300.000000
132,-88.453218,39.874843,37.000016,36360.000000
132,-88.292034,39.871463,37.000010,36420.000000
133,-88.579709,39.997942,31.170330,21300.000000
133,-88.664170,39.881563,31.791260,21360.000000
133,-88.748374,39.765319,31.947463,21420.000000
133,-88.832710,39.648671,31.999928,21480.000000
133,-88.917007,39.531855,32.000018,21540.000000
133,-89.001145,39.415034,32.000018,21600.000000
133,-89.085124,39.298208,32.000018,21660.000000
133,-89.168943,39.181376,32.000018,21720.000000
133,-89.252603,39.064538,32.000018,21780.000000
133,-89.336102,38.947693,32.000018,21840.000000
133,-89.419439,38.830840,32.000018,21900.000000
133,-89.502612,38.713978,32.000018,21960.000000
133,-89.585619,38.597106,32.000018,22020.000000
133,-89.668457,38.480221,32.000018,22080.000000
133,-89.751123,38.363323,32.000018,22140.000000
133,-89.833610,38.246408,32.000018,22200.000000
133,-89.915910,38.129472,32.000018,22260.000000
133,-89.998009,38.012509,32.000018,22320.000000
133,-90.079885,37.895508,32.000018,22380.000000
133,-90.161485,37.778447,32.000018,22440.000000
133,-90.241684,37.660879,31.983646,22500.000000
133,-90.300680,37.535768,32.000037,22560.000000
133,-90.358807,37.410431,32.000018,22620.000000
133,-90.416815,37.285091,32.000018,22680.000000
133,-90.468901,37.172311,31.539050,22734.114012
134,-88.178317,39.869087,32.000012,37920.000000
134,-88.346782,39.872571,32.000012,37980.000000
134,-88.515256,39.876038,32.000006,38040.000000
134,-88.683758,39.878874,32.000012,38100.000000
134,-88.852268,39.881669,32.000012,38160.000000
134,-89.020785,39.884471,32.000012,38220.000000
134,-89.189314,39.887072,32.000014,38280.000000
134,-89.357864,39.889036,32.000012,38340.000000
134,-89.526418,39.890999,32.000012,38400.000000
134,-89.694535,39.886618,32.001611,38460.000000
134,-89.861417,39.868567,32.000014,38520.000000
134,-90.028242,39.850454,32.000012,38580.000000
134,-90.195021,39.832330,32.000012,38640.000000
134,-90.361753,39.814192,32.000012,38700.000000
134,-90.528438,39.796038,32.000012,38760.000000
134,-90.695075,39.777860,32.000012,38820.000000
134,-90.861661,39.759648,32.000012,38880.000000
134,-91.028188,39.741361,32.000012,38940.000000
134,-91.195051,39.725263,32.000014,39000.000000
134,-91.362023,39.710040,32.000012,39060.000000
134,-91.528789,39.693833,32.000102,39120.000000
134,-91.694841,39.673940,32.000012,39180.000000
134,-91.860834,39.653989,32.000012,39240.000000
134,-92.026776,39.634029,32.000012,39300.000000
134,-92.192668,39.614059,32.000012,39360.000000
134,-92.358510,39.594077,32.000012,39420.000000
134,-92.524301,39.574080,32.000012,39480.000000
134,-92.690040,39.554067,32.000012,39540.000000
134,-92.855726,39.534031,32.000012,39600.000000
134,-93.021358,39.513963,32.000012,39660.000000
134,-93.186930,39.493839,32.000012,39720.000000
134,-93.352271,39.472861,32.000018,39780.000000
134,-93.517285,39.450625,32.000012,39840.000000
134,-93.682242,39.428372,32.000012,39900.000000
134,-93.847142,39.406106,32.000012,39960.000000
134,-94.011987,39.383824,32.000012,40020.000000
134,-94.176774,39.361522,32.000012,40080.000000
134,-94.341502,39.339194,32.000012,40140.000000
134,-94.506169,39.316829,32.000012,40200.000000
134,-94.670768,39.294396,32.000012,40260.000000
134,-94.835538,39.272996,32.000020,40320.000000
134,-95.000573,39.253045,32.000012,40380.000000
134,-95.165559,39.233090,32.000012,40440.000000
134,-95.330497,39.213128,32.000012,40500.000000
134,-95.495387,39.193158,32.000012,40560.000000
134,-95.660227,39.173179,32.000012,40620.000000
134,-95.825019,39.153190,32.000012,40680.000000
134,-95.989761,39.133189,32.000012,40740.000000
134,-96.154453,39.113174,32.000012,40800.000000
134,-96.319094,39.093142,32.000012,40860.000000
134,-96.483685,39.073088,32.000012,40920.000000
134,-96.648222,39.053004,32.000012,40980.000000
134,-96.812701,39.032868,32.000012,41040.000000
134,-96.977020,39.012198,32.000021,41100.000000
134,-97.140991,38.990145,32.000012,41160.000000
134,-97.304900,38.968047,32.000012,41220.000000
134,-97.468748,38.945901,32.000012,41280.000000
134,-97.632516,38.923635,31.999992,41340.000000
134,-97.796437,38.902289,32.000012,41400.000000
134,-97.960330,38.881038,32.000012,41460.000000
134,-98.124172,38.859780,32.000012,41520.000000
134,-98.287963,38.838513,32.000012,41580.000000
134,-98.451703,38.817237,32.000012,41640.000000
134,-98.615392,38.795950,32.000012,41700.000000
134,-98.779029,38.774652,32.000012,41760.000000
134,-98.942613,38.753340,32.000012,41820.000000
134,-99.106146,38.732011,32.000012,41880.000000
134,-99.269624,38.710661,32.000012,41940.000000
134,-99.433047,38.689283,32.000012,42000.000000
134,-99.596412,38.667862,32.000012,42060.000000
134,-99.759705,38.646337,32.000012,42120.000000
134,-99.922606,38.623305,32.000012,42180.000000
134,-100.085381,38.599958,32.000012,42240.000000
134,-100.248097,38.576584,32.000012,42300.000000
134,-100.410750,38.553174,32.000012,42360.000000
134,-100.573336,38.529701,32.000012,42420.000000
135,-95.949363,35.929492,37.000010,35940.000000
135,-95.880631,36.042927,37.000010,36000.000000
135,-95.812001,36.156442,37.000010,36060.000000
135,-95.758832,36.274732,37.000500,36120.000000
135,-95.718412,36.396733,37.000016,36180.000000
135,-95.677944,36.518740,37.000010,36240.000000
135,-95.637418,36.640751,37.000010,36300.000000
135,-95.596835,36.762765,37.000010,36360.000000
135,-95.556193,36.884784,37.000010,36420.000000
135,-95.515493,37.006806,37.000010,36480.000000
135,-95.474734,37.128833,37.000010,36540.000000
135,-95.433918,37.250864,37.000010,36600.000000
135,-95.393043,37.372899,37.000010,36660.000000
135,-95.352109,37.494938,37.000010,36720.000000
135,-95.311118,37.616982,37.000010,36780.000000
135,-95.270068,37.739030,37.000010,36840.000000
135,-95.228960,37.861083,37.000010,36900.000000
135,-95.187795,37.983140,37.000010,36960.000000
135,-95.146572,38.105203,37.000010,37020.000000
135,-95.105293,38.227271,37.000010,37080.000000
135,-95.063958,38.349344,37.000010,37140.000000
135,-95.022567,38.471423,37.000010,37200.000000
135,-94.981123,38.593507,37.000010,37260.000000
135,-94.939625,38.715598,37.000010,37320.000000
135,-94.898077,38.837696,37.000010,37380.000000
135,-94.856481,38.959801,37.000010,37440.000000
135,-94.814841,39.081914,37.000010,37500.000000
135,-94.773162,39.204037,37.000010,37560.000000
135,-94.731453,39.326171,37.000010,37620.000000
135,-94.689731,39.448319,37.000010,37680.000000
135,-94.648035,39.570491,37.000010,37740.000000
135,-94.605902,39.692589,37.000047,37800.000000
135,-94.561274,39.814186,37.000010,37860.000000
135,-94.516543,39.935781,37.000010,37920.000000
135,-94.471738,40.057380,37.000010,37980.000000
135,-94.426859,40.178983,37.000010,38040.000000
135,-94.381905,40.300589,37.000010,38100.000000
136,-102.438079,37.373155,37.000010,30180.000000
136,-102.292668,37.420294,37.000010,30240.000000
136,-102.147167,37.467438,37.000010,30300.000000
136,-102.001577,37.514588,37.000010,30360.000000
136,-101.855898,37.561743,37.000010,30420.000000
136,-101.710129,37.608905,37.000010,30480.000000
136,-101.564271,37.656074,37.000010,30540.000000
136,-101.418322,37.703249,37.000010,30600.000000
136,-101.272284,37.750431,37.000010,30660.000000
136,-101.126155,37.797620,37.000010,30720.000000
136,-100.979936,37.844816,37.000010,30780.000000
136,-100.833628,37.892020,37.000010,30840.000000
136,-100.687229,37.939232,37.000010,30900.000000
136,-100.540739,37.986453,37.000010,30960.000000
136,-100.394160,38.033682,37.000010,31020.000000
136,-100.247490,38.080921,37.000010,31080.000000
136,-100.100729,38.128169,37.000010,31140.000000
136,-99.953879,38.175427,37.000010,31200.000000
136,-99.806938,38.222697,37.000010,31260.000000
136,-99.659907,38.269978,37.000010,31320.000000
136,-99.512787,38.317271,37.000010,31380.000000
136,-99.365577,38.364577,37.000010,31440.000000
136,-99.218277,38.411898,37.000010,31500.000000
136,-99.070889,38.459235,37.000010,31560.000000
136,-98.923413,38.506589,37.000010,31620.000000
136,-98.775848,38.553962,37.000010,31680.000000
136,-98.628198,38.601356,37.000010,31740.000000
136,-98.480462,38.648776,37.000010,31800.000000
136,-98.332644,38.696224,37.000010,31860.000000
136,-98.184745,38.743707,37.000010,31920.000000
136,-98.036770,38.791233,37.000010,31980.000000
136,-97.888728,38.838821,37.000010,32040.000000
136,-97.740638,38.886504,37.000010,32100.000000
136,-97.591526,38.931937,36.997918,32160.000000
136,-97.433282,38.952857,37.000027,32220.000000
136,-97.274911,38.973394,37.000010,32280.000000
136,-97.116503,38.993968,37.000010,32340.000000
136,-96.958064,39.014617,37.000010,32400.000000
136,-96.799415,39.034490,37.000010,32460.000000
136,-96.640597,39.053760,37.000010,32520.000000
136,-96.481736,39.073036,37.000010,32580.000000
136,-96.322833,39.092319,37.000010,32640.000000
136,-96.163888,39.111610,37.000010,32700.000000
136,-96.004901,39.130909,37.000010,32760.000000
136,-95.845872,39.150217,37.000010,32820.000000
136,-95.686801,39.169536,37.000010,32880.000000
136,-95.527689,39.188869,37.000010,32940.000000
136,-95.368536,39.208216,37.000010,33000.000000
136,-95.209344,39.227583,37.000010,33060.000000
136,-95.050112,39.246976,37.000010,33120.000000
136,-94.890844,39.266410,37.000010,33180.000000
136,-94.731555,39.285955,37.000008,33240.000000
136,-94.572595,39.307237,37.000010,33300.000000
136,-94.413629,39.328709,37.000010,33360.000000
136,-94.254616,39.350194,37.000010,33420.000000
136,-94.095557,39.371692,37.000010,33480.000000
136,-93.936453,39.393207,37.000010,33540.000000
136,-93.777304,39.414741,37.000010,33600.000000
136,-93.618112,39.436302,37.000010,33660.000000
136,-93.458879,39.457903,37.000010,33720.000000
136,-93.299616,39.479587,37.000010,33780.000000
136,-93.139944,39.499619,37.000010,33840.000000
136,-92.980042,39.518786,37.000010,33900.000000
136,-92.820098,39.537960,37.000010,33960.000000
136,-92.660110,39.557143,37.000010,34020.000000
136,-92.500081,39.576336,37.000010,34080.000000
136,-92.340009,39.595541,37.000010,34140.000000
136,-92.179895,39.614760,37.000010,34200.000000
136,-92.019740,39.633996,37.000010,34260.000000
136,-91.859545,39.653254,37.000010,34320.000000
136,-91.699312,39.672544,37.000010,34380.000000
136,-91.539046,39.691894,37.000010,34440.000000
136,-91.378344,39.709098,37.000030,34500.000000
136,-91.217146,39.723710,37.000010,34560.000000
136,-91.055923,39.738386,37.000010,34620.000000
136,-90.895029,39.755237,37.000010,34680.000000
136,-90.734173,39.772535,37.000010,34740.000000
136,-90.573278,39.789843,37.000010,34800.000000
136,-90.412345,39.807162,37.000010,34860.000000
136,-90.251373,39.824496,37.000010,34920.000000
136,-90.090364,39.841847,37.000010,34980.000000
136,-89.929319,39.859221,37.000010,35040.000000
136,-89.768239,39.876633,37.000010,35100.000000
136,-89.607026,39.893245,36.989740,35160.000000
136,-89.444310,39.891250,37.000023,35220.000000
136,-89.281610,39.888692,37.000010,35280.000000
136,-89.118916,39.886119,37.000010,35340.000000
136,-88.956232,39.883408,37.000010,35400.000000
136,-88.793556,39.880679,37.000010,35460.000000
136,-88.630886,39.877944,37.000010,35520.000000
136,-88.468225,39.875145,37.000010,35580.000000
136,-88.305590,39.871749,37.000010,35640.000000
137,-91.370365,37.089347,32.000025,39180.000000
137,-91.418864,37.212234,32.000025,39240.000000
137,-91.467434,37.335126,32.000025,39300.000000
137,-91.516076,37.458023,32.000025,39360.000000
137,-91.564790,37.580924,32.000025,39420.000000
137,-91.613576,37.703830,32.000025,39480.000000
137,-91.662434,37.826741,32.000025,39540.000000
137,-91.711364,37.949656,32.000025,39600.000000
137,-91.760366,38.072577,32.000025,39660.000000
137,-91.809440,38.195503,32.000025,39720.000000
137,-91.858585,38.318435,32.000025,39780.000000
137,-91.907802,38.441372,32.000025,39840.000000
137,-91.957090,38.564315,32.000025,39900.000000
137,-92.006449,38.687264,32.000025,39960.000000
137,-92.055877,38.810219,32.000025,40020.000000
137,-92.105374,38.933181,32.000025,40080.000000
137,-92.154939,39.056150,32.000025,40140.000000
137,-92.204570,39.179127,32.000025,40200.000000
137,-92.254265,39.302112,32.000025,40260.000000
137,-92.304021,39.425106,32.000025,40320.000000
137,-92.353833,39.548110,32.000025,40380.000000
137,-92.403697,39.671125,32.000025,40440.000000
137,-92.453601,39.794155,32.000025,40500.000000
137,-92.503529,39.917203,32.000025,40560.000000
137,-92.553440,40.040280,32.000025,40620.000000
137,-92.608027,40.161895,32.003469,40680.000000
137,-92.696705,40.271678,32.000045,40740.000000
137,-92.785877,40.381291,32.000025,40800.000000
137,-92.875170,40.490919,32.000025,40860.000000
138,-88.313048,38.162438,31.886154,28560.000000
138,-88.474742,38.161568,31.998357,28620.000000
138,-88.642296,38.160668,32.001023,28680.000000
138,-88.813918,38.159745,32.000025,28740.000000
138,-88.985822,38.158821,32.000016,28800.000000
138,-89.157724,38.157897,32.000016,28860.000000
138,-89.329624,38.156973,32.000016,28920.000000
138,-89.501522,38.156048,32.000016,28980.000000
138,-89.673417,38.155124,32.000016,29040.000000
138,-89.845310,38.154200,32.000016,29100.000000
138,-90.017202,38.153275,32.000016,29160.000000
138,-90.189091,38.152351,32.000016,29220.000000
138,-90.360977,38.151427,32.000016,29280.000000
138,-90.532862,38.150502,32.000016,29340.000000
138,-90.704744,38.149578,32.000016,29400.000000
138,-90.876625,38.148653,32.000016,29460.000000
138,-91.048503,38.147729,32.000016,29520.000000
138,-91.220378,38.146804,32.000016,29580.000000
138,-91.392252,38.145880,32.000016,29640.000000
138,-91.564123,38.144955,32.000016,29700.000000
138,-91.735993,38.144031,32.000016,29760.000000
138,-91.907860,38.143106,32.000016,29820.000000
138,-92.079725,38.142182,32.000016,29880.000000
138,-92.251587,38.141257,32.000016,29940.000000
138,-92.423448,38.140332,32.000016,30000.000000
138,-92.595306,38.139408,32.000016,30060.000000
138,-92.767162,38.138483,32.000016,30120.000000
138,-92.939016,38.137558,32.000016,30180.000000
138,-93.110868,38.136633,32.000016,30240.000000
138,-93.282718,38.135709,32.000016,30300.000000
138,-93.454565,38.134784,32.000016,30360.000000
138,-93.626410,38.133859,32.000016,30420.000000
138,-93.798253,38.132934,32.000016,30480.000000
138,-93.970094,38.132009,32.000016,30540.000000
138,-94.141933,38.131084,32.000016,30600.000000
138,-94.313769,38.130159,32.000016,30660.000000
138,-94.485604,38.129234,32.000016,30720.000000
138,-94.657436,38.128309,32.000016,30780.000000
138,-94.829266,38.127384,32.000016,30840.000000
138,-95.001093,38.126459,32.000016,30900.000000
138,-95.172919,38.125534,32.000016,30960.000000
138,-95.344742,38.124609,32.000016,31020.000000
138,-95.516563,38.123684,32.000016,31080.000000
138,-95.688382,38.122759,32.000016,31140.000000
138,-95.860199,38.121834,32.000016,31200.000000
138,-96.032014,38.120908,32.000016,31260.000000
138,-96.203826,38.119983,32.000016,31320.000000
138,-96.375636,38.119058,32.000016,31380.000000
138,-96.547444,38.118132,32.000016,31440.000000
138,-96.719250,38.117207,32.000016,31500.000000
138,-96.891054,38.116282,32.000016,31560.000000
138,-97.062855,38.115356,32.000016,31620.000000
138,-97.234655,38.114431,32.000016,31680.000000
138,-97.406452,38.113505,32.000016,31740.000000
138,-97.578247,38.112580,32.000016,31800.000000
138,-97.750039,38.111654,32.000016,31860.000000
138,-97.921830,38.110729,32.000016,31920.000000
138,-98.093618,38.109803,32.000016,31980.000000
138,-98.265404,38.108877,32.000016,32040.000000
138,-98.437188,38.107952,32.000016,32100.000000
138,-98.608970,38.107026,32.000016,32160.000000
138,-98.780750,38.106100,32.000016,32220.000000
138,-98.952527,38.105174,32.000016,32280.000000
138,-99.124303,38.104249,32.000016,32340.000000
138,-99.296076,38.103323,32.000016,32400.000000
138,-99.467846,38.102397,32.000016,32460.000000
138,-99.639615,38.101471,32.000016,32520.000000
138,-99.811382,38.100545,32.000016,32580.000000
138,-99.983146,38.099619,32.000016,32640.000000
138,-100.154908,38.098693,32.000016,32700.000000
138,-100.326668,38.097767,32.000014,32760.000000
138,-100.498426,38.096841,32.000014,32820.000000
138,-100.670181,38.095914,32.000014,32880.000000
138,-100.841935,38.094988,32.000014,32940.000000
138,-101.013686,38.094062,32.000014,33000.000000
138,-101.185435,38.093136,32.000014,33060.000000
138,-101.357182,38.092210,32.000014,33120.000000
139,-100.191556,38.749366,37.000010,32280.000000
139,-100.035069,38.766145,37.000010,32340.000000
139,-99.878547,38.782938,37.000010,32400.000000
139,-99.721992,38.799748,37.000010,32460.000000
139,-99.565404,38.816583,37.000010,32520.000000
139,-99.408786,38.833456,37.000010,32580.000000
139,-99.252179,38.850595,36.999992,32640.000000
139,-99.095992,38.870103,37.000010,32700.000000
139,-98.939780,38.889701,37.000010,32760.000000
139,-98.783526,38.909301,37.000010,32820.000000
139,-98.627228,38.928902,37.000010,32880.000000
139,-98.470888,38.948504,37.000010,32940.000000
139,-98.314504,38.968109,37.000010,33000.000000
139,-98.158078,38.987715,37.000010,33060.000000
139,-98.001608,39.007323,37.000010,33120.000000
139,-97.845095,39.026934,37.000010,33180.000000
139,-97.688538,39.046545,37.000010,33240.000000
139,-97.531939,39.066159,37.000010,33300.000000
139,-97.375296,39.085775,37.000010,33360.000000
139,-97.218610,39.105393,37.000010,33420.000000
139,-97.061880,39.125013,37.000010,33480.000000
139,-96.905107,39.144635,37.000010,33540.000000
139,-96.748291,39.164259,37.000010,33600.000000
139,-96.591431,39.183886,37.000010,33660.000000
139,-96.434528,39.203515,37.000010,33720.000000
139,-96.277581,39.223146,37.000010,33780.000000
139,-96.120590,39.242780,37.000010,33840.000000
139,-95.963556,39.262416,37.000010,33900.000000
139,-95.806479,39.282055,37.000010,33960.000000
139,-95.649357,39.301697,37.000010,34020.000000
139,-95.492192,39.321341,37.000010,34080.000000
139,-95.334983,39.340989,37.000010,34140.000000
139,-95.177731,39.360639,37.000010,34200.000000
139,-95.020434,39.380293,37.000010,34260.000000
139,-94.863094,39.399949,37.000010,34320.000000
139,-94.705710,39.419610,37.000010,34380.000000
139,-94.548282,39.439273,37.000010,34440.000000
139,-94.390811,39.458941,37.000010,34500.000000
139,-94.233295,39.478612,37.000010,34560.000000
139,-94.075736,39.498288,37.000010,34620.000000
139,-93.918133,39.517968,37.000010,34680.000000
139,-93.760485,39.537653,37.000010,34740.000000
139,-93.602794,39.557342,37.000010,34800.000000
139,-93.445060,39.577037,37.000010,34860.000000
139,-93.287281,39.596737,37.000010,34920.000000
139,-93.129458,39.616443,37.000010,34980.000000
139,-92.971592,39.636156,37.000010,35040.000000
139,-92.813682,39.655876,37.000010,35100.000000
139,-92.655728,39.675604,37.000010,35160.000000
139,-92.497731,39.695341,37.000010,35220.000000
139,-92.339691,39.715087,37.000010,35280.000000
139,-92.181608,39.734845,37.000010,35340.000000
139,-92.023482,39.754617,37.000010,35400.000000
139,-91.865314,39.774405,37.000010,35460.000000
139,-91.707104,39.794213,37.000010,35520.000000
139,-91.548855,39.814051,37.000010,35580.000000
139,-91.390571,39.833936,37.000010,35640.000000
139,-91.231757,39.849722,37.003625,35700.000000
139,-91.071296,39.848687,37.000016,35760.000000
139,-90.910842,39.847533,37.000010,35820.000000
139,-90.750390,39.846379,37.000010,35880.000000
139,-90.589941,39.845225,37.000010,35940.000000
139,-90.429495,39.844071,37.000010,36000.000000
139,-90.269051,39.842916,37.000010,36060.000000
139,-90.108610,39.841761,37.000010,36120.000000
139,-89.948172,39.840606,37.000010,36180.000000
139,-89.787736,39.839451,37.000010,36240.000000
139,-89.627303,39.838296,37.000010,36300.000000
139,-89.466873,39.837141,37.000010,36360.000000
139,-89.306446,39.835985,37.000010,36420.000000
139,-89.146021,39.834829,37.000010,36480.000000
139,-88.985599,39.833673,37.000010,36540.000000
139,-88.825180,39.832516,37.000010,36600.000000
139,-88.664763,39.831359,37.000010,36660.000000
139,-88.504349,39.830202,37.000010,36720.000000
139,-88.343938,39.829045,37.000010,36780.000000
139,-88.183530,39.827887,37.000010,36840.000000
140,-101.615177,37.995370,37.000020,34380.000000
140,-101.459445,37.982096,37.000020,34440.000000
140,-101.303743,37.968810,37.000020,34500.000000
140,-101.148072,37.955509,37.000020,34560.000000
140,-100.992432,37.942188,37.000020,34620.000000
140,-100.836825,37.928833,37.000020,34680.000000
140,-100.682207,37.911345,37.009574,34740.000000
140,-100.531930,37.877143,37.000027,34800.000000
140,-100.381775,37.842821,37.000020,34860.000000
140,-100.231691,37.808494,37.000020,34920.000000
140,-100.081680,37.774163,37.000020,34980.000000
140,-99.931739,37.739828,37.000020,35040.000000
140,-99.781871,37.705487,37.000020,35100.000000
140,-99.632074,37.671142,37.000020,35160.000000
140,-99.482349,37.636791,37.000020,35220.000000
140,-99.332696,37.602434,37.000020,35280.000000
140,-99.183114,37.568072,37.000020,35340.000000
140,-99.033604,37.533704,37.000020,35400.000000
140,-98.884165,37.499329,37.000020,35460.000000
140,-98.734798,37.464948,37.000020,35520.000000
140,-98.585503,37.430560,37.000020,35580.000000
140,-98.436279,37.396163,37.000020,35640.000000
140,-98.287127,37.361759,37.000020,35700.000000
140,-98.138047,37.327347,37.000020,35760.000000
140,-97.989040,37.292925,37.000020,35820.000000
140,-97.840104,37.258493,37.000020,35880.000000
140,-97.691241,37.224050,37.000020,35940.000000
140,-97.542450,37.189596,37.000020,36000.000000
140,-97.393732,37.155129,37.000020,36060.000000
140,-97.245088,37.120647,37.000020,36120.000000
140,-97.096518,37.086149,37.000020,36180.000000
140,-96.948023,37.051633,37.000020,36240.000000
140,-96.799603,37.017095,37.000020,36300.000000
140,-96.651261,36.982532,37.000020,36360.000000
140,-96.502998,36.947937,37.000020,36420.000000
140,-96.354818,36.913300,37.000020,36480.000000
140,-96.206729,36.878601,37.000020,36540.000000
140,-96.058753,36.843780,37.000020,36600.000000
140,-95.913409,36.802888,37.000086,36660.000000
140,-95.769639,36.758576,37.000020,36720.000000
140,-95.625960,36.714247,37.000020,36780.000000
140,-95.482372,36.669903,37.000020,36840.000000
140,-95.338876,36.625543,37.000020,36900.000000
140,-95.195472,36.581162,37.000020,36960.000000
140,-95.052162,36.536760,37.000020,37020.000000
140,-94.908947,36.492333,37.000020,37080.000000
140,-94.765829,36.447875,37.000020,37140.000000
141,-88.164508,39.832737,40.000016,33360.000000
141,-88.328525,39.833971,40.000016,33420.000000
141,-88.492545,39.835206,40.000016,33480.000000
141,-88.656568,39.836441,40.000016,33540.000000
141,-88.820593,39.837678,40.000016,33600.000000
141,-88.984622,39.838915,40.000016,33660.000000
141,-89.148654,39.840153,40.000016,33720.000000
141,-89.312688,39.841393,40.000016,33780.000000
141,-89.476726,39.842636,40.000016,33840.000000
141,-89.640766,39.843882,40.000016,33900.000000
141,-89.804791,39.842500,40.000023,33960.000000
141,-89.968792,39.839646,40.000016,34020.000000
141,-90.132786,39.836790,40.000016,34080.000000
141,-90.296773,39.833934,40.000016,34140.000000
141,-90.460753,39.831078,40.000016,34200.000000
141,-90.624727,39.828221,40.000016,34260.000000
141,-90.788693,39.825363,40.000016,34320.000000
141,-90.952653,39.822505,40.000016,34380.000000
141,-91.116606,39.819646,40.000016,34440.000000
141,-91.280552,39.816787,40.000016,34500.000000
141,-91.444491,39.813927,40.000016,34560.000000
141,-91.609900,39.811041,37.912320,34620.000000
141,-91.784480,39.807993,33.978465,34680.000000
141,-91.961230,39.804907,30.339700,34740.000000
141,-92.132200,39.801921,27.447104,34800.000000
141,-92.295863,39.799061,24.585104,34860.000000
142,-92.815560,36.886431,32.000014,37140.000000
142,-92.926594,36.986834,32.000014,37200.000000
142,-93.037703,37.087290,32.000014,37260.000000
142,-93.148857,37.187818,32.000014,37320.000000
142,-93.259989,37.288467,32.000014,37380.000000
142,-93.377717,37.383186,31.997953,37440.000000
142,-93.530935,37.439827,32.000050,37500.000000
142,-93.684574,37.495935,32.000014,37560.000000
142,-93.838326,37.552051,32.000014,37620.000000
142,-93.992189,37.608175,32.000014,37680.000000
142,-94.146163,37.664308,32.000014,37740.000000
142,-94.300250,37.720450,32.000014,37800.000000
142,-94.454449,37.776601,32.000014,37860.000000
142,-94.608760,37.832762,32.000014,37920.000000
142,-94.763183,37.888934,32.000014,37980.000000
142,-94.917719,37.945117,32.000014,38040.000000
142,-95.072366,38.001311,32.000014,38100.000000
142,-95.227126,38.057518,32.000014,38160.000000
142,-95.381998,38.113737,32.000014,38220.000000
142,-95.536982,38.169970,32.000014,38280.000000
142,-95.692078,38.226218,32.000014,38340.000000
142,-95.847285,38.282481,32.000014,38400.000000
142,-96.002603,38.338762,32.000014,38460.000000
142,-96.158031,38.395062,32.000014,38520.000000
142,-96.313569,38.451382,32.000014,38580.000000
142,-96.469216,38.507726,32.000014,38640.000000
142,-96.624969,38.564096,32.000014,38700.000000
142,-96.780828,38.620495,32.000014,38760.000000
142,-96.936789,38.676931,32.000014,38820.000000
142,-97.092847,38.733411,32.000014,38880.000000
142,-97.248996,38.789947,32.000014,38940.000000
142,-97.405220,38.846565,32.000014,39000.000000
142,-97.561478,38.903335,32.000014,39060.000000
142,-97.713394,38.966689,32.000207,39120.000000
142,-97.861477,39.035724,32.000014,39180.000000
142,-98.009691,39.104778,32.000014,39240.000000
142,-98.158043,39.173844,32.000014,39300.000000
142,-98.306533,39.242921,32.000014,39360.000000
142,-98.455161,39.312010,32.000014,39420.000000
142,-98.603926,39.381113,32.000014,39480.000000
143,-92.830105,36.899584,30.000014,36420.000000
143,-92.942771,37.001458,30.000014,36480.000000
143,-93.055510,37.103389,30.000014,36540.000000
143,-93.168289,37.205400,30.000014,36600.000000
143,-93.281020,37.307553,30.000014,36660.000000
143,-93.408774,37.395072,30.006607,36720.000000
143,-93.564503,37.452106,30.000023,36780.000000
143,-93.720410,37.509033,30.000014,36840.000000
143,-93.876432,37.565969,30.000014,36900.000000
143,-94.032569,37.622914,30.000014,36960.000000
143,-94.188821,37.679867,30.000014,37020.000000
143,-94.345189,37.736831,30.000014,37080.000000
